set,concept,best_cluster,best_endoh_label,best_similarity
rag,ionizing radiation,Home_as_microenvironment,Radiation_from_electronics,0.6266300082206726
rag,atomic bomb radiation exposure,Home_as_microenvironment,Radiation_from_electronics,0.5270003080368042
rag,environmental radiation exposure,At_the_Individual_level,Exposure_to_pollutants_home,0.6103285551071167
rag,ionising radiation,Home_as_microenvironment,Radiation_from_electronics,0.6193363666534424
rag,radiotherapy exposure,Home_as_microenvironment,Radiation_from_electronics,0.49771392345428467
rag,medical diagnostic radiation exposure,Home_as_microenvironment,Radiation_from_electronics,0.5669326186180115
rag,radiation dose,Home_as_microenvironment,Radiation_from_electronics,0.5401185750961304
rag,nuclear plant exposure,At_the_Individual_level,Exposure_to_pollutants_home,0.46502068638801575
rag,nuclear fuel cycle exposure,At_the_Individual_level,Exposure_to_hazards_lifestyle_factors,0.3717045783996582
rag,radiation exposure,Home_as_microenvironment,Radiation_from_electronics,0.6711199283599854
rag,dose rate,Exposure_to_pollutants_workplace,Agriculture_pesticide_Exposure,0.2444913536310196
rag,radiosensitivity,Home_as_microenvironment,Radiation_from_electronics,0.5288054943084717
rag,radiotherapy,Home_as_microenvironment,Radiation_from_electronics,0.43880173563957214
rag,radiation organ dosimetry,Home_as_microenvironment,Radiation_from_electronics,0.4549770951271057
non_rag,gamma radiation,Home_as_microenvironment,Radiation_from_electronics,0.5335334539413452
non_rag,alpha particle exposure,Home_as_microenvironment,Radiation_from_electronics,0.39095449447631836
non_rag,beta particle exposure,Exposure_to_pollutants_home,Carbon_monoxide_Exposure,0.4437764883041382
non_rag,neutron radiation,Home_as_microenvironment,Radiation_from_electronics,0.55681312084198
non_rag,terrestrial background radiation,Home_as_microenvironment,Radiation_from_electronics,0.4810703992843628
non_rag,medical imaging radiation,Home_as_microenvironment,Radiation_from_electronics,0.4820265769958496
non_rag,nuclear reactor emissions,At_the_global_level,Trans_boundary_pollution,0.3833906650543213
non_rag,radioactive waste contamination,Local_community_infrastructre,Waste_recycling_facilities,0.5403972864151001
non_rag,contaminated groundwater radionuclides,Local_community_infrastructre,Contaminants_in_public_water_source,0.511641263961792
non_rag,stratospheric ozone depletion–related uv exposure,Trans_boundary_pollution,Ozone_Depeletion,0.4858624041080475
non_rag,solar flare radiation,Home_as_microenvironment,Radiation_from_electronics,0.35713306069374084
non_rag,geomagnetic storm exposure,At_the_global_level,Extreme_weather_Events,0.42272961139678955
non_rag,electromagnetic hypersensitivity zones,Home_as_microenvironment,Radiation_from_electronics,0.2957174777984619
non_rag,power line electromagnetic fields,Home_as_microenvironment,Radiation_from_electronics,0.3595398962497711
non_rag,wireless communication rf exposure,Home_as_microenvironment,Radiation_from_electronics,0.501197338104248
non_rag,radar system emissions,Home_as_microenvironment,air_quality,0.3558571934700012
non_rag,microwave tower radiation,Home_as_microenvironment,Radiation_from_electronics,0.6406495571136475
non_rag,airport security scanner exposure,Local_community_infrastructre,Airborne_disease_transmission_in_public_spaces,0.40729522705078125
non_rag,cosmic background radiation,Home_as_microenvironment,Radiation_from_electronics,0.3780341148376465
non_rag,radon progeny inhalation,Home_as_microenvironment,Radon_Exposure_through_soil,0.6957730650901794
non_rag,fallout dust inhalation,Exposure_to_pollutants_workplace,Paint_chemical_inhalation,0.5719993114471436
non_rag,contaminated soil radioisotopes,Trans_boundary_pollution,Soil_pollution,0.502631664276123
non_rag,depleted uranium exposure,Home_as_microenvironment,Exposure_to_synthetic_materials,0.3948666453361511
non_rag,tritium contamination,Exposure_to_pollutants_home,Cleaning_chemical_risk,0.4050787091255188
non_rag,cesium-137 deposition,Home_as_microenvironment,Radon_Exposure_through_soil,0.26779425144195557
non_rag,cobalt-60 contamination,Exposure_to_pollutants_home,Cleaning_chemical_risk,0.45470812916755676
non_rag,thoron gas exposure,Exposure_to_pollutants_home,Carbon_monoxide_Exposure,0.4822067618370056
non_rag,medical radiotherapy leakage,Home_as_microenvironment,Radiation_from_electronics,0.3499496877193451
non_rag,industrial radiography exposure,Home_as_microenvironment,Exposure_to_synthetic_materials,0.5518114566802979
non_rag,particle accelerator radiation,Home_as_microenvironment,Radiation_from_electronics,0.5586723685264587
non_rag,high-voltage transformer em fields,Home_as_microenvironment,Radiation_from_electronics,0.27525603771209717
non_rag,mri magnetic field exposure,At_the_Individual_level,Exposure_to_pollutants_workplace,0.32829993963241577
non_rag,extremely low frequency (elf) fields,Home_as_microenvironment,Poor_indoor_light_quality,0.2554161846637726
non_rag,ultraviolet-c disinfection lamp exposure,At_the_Individual_level,Exposure_to_pollutants_workplace,0.40633928775787354
non_rag,phototherapy uv exposure,Home_as_microenvironment,Radiation_from_electronics,0.3549588918685913
non_rag,spacecraft cosmic radiation,Home_as_microenvironment,Radiation_from_electronics,0.4716801643371582
non_rag,aviation altitude radiation,Home_as_microenvironment,Radiation_from_electronics,0.5023287534713745
non_rag,radioactive building materials,Exposure_to_pollutants_workplace,Construction_dust_hazrad,0.457793653011322
non_rag,geothermal radiation sources,Home_as_microenvironment,Radiation_from_electronics,0.46711796522140503
non_rag,contaminated food chain radionuclides.,Exposure_to_pollutants_workplace,Agriculture_pesticide_Exposure,0.4295382797718048
