set,concept,best_cluster,best_endoh_label,best_similarity
rag,green transportation,Local_community_infrastructre,Public_green_spaces,0.6211285591125488
rag,carbon footprint,ENDOH_root_children,At_the_macroenvironmental_level,0.48951512575149536
rag,fossil fuel dependence,Trans_boundary_pollution,Marine_pollution,0.3539712727069855
rag,greenhouse gas emissions,At_the_mesoenvironmental_level,Level_of_pollution,0.4801694452762604
rag,electric vehicles,At_the_mesoenvironmental_level,Accesbility_to_transportation,0.2961650490760803
rag,public transit,At_the_mesoenvironmental_level,Accesbility_to_transportation,0.5217635631561279
rag,cycling infrastructure,At_the_mesoenvironmental_level,Accesbility_to_transportation,0.4401971995830536
rag,walking infrastructure,At_the_mesoenvironmental_level,Factors_affecting_mobility,0.5009424686431885
rag,electric buses,At_the_mesoenvironmental_level,Accesbility_to_transportation,0.4168424904346466
rag,electric trains,At_the_mesoenvironmental_level,Accesbility_to_transportation,0.32303836941719055
rag,diesel vehicle pollution,At_the_mesoenvironmental_level,Level_of_pollution,0.5830166339874268
rag,air pollution,Home_as_microenvironment,air_quality,0.7948118448257446
rag,nitrogen oxides,Trans_boundary_pollution,Organic_pollutants,0.328188955783844
rag,particulate matter,Home_as_microenvironment,air_quality,0.5140233039855957
rag,low-emission vehicles,At_the_mesoenvironmental_level,Level_of_pollution,0.33629873394966125
rag,energy efficiency in transport,At_the_mesoenvironmental_level,Accesbility_to_transportation,0.47144144773483276
rag,cycling,At_the_Individual_level,Sedentary_lifestyle_consequence,0.33476823568344116
rag,public transport,At_the_mesoenvironmental_level,Accesbility_to_transportation,0.6055780649185181
rag,fuel‑inefficient vehicle use,At_the_mesoenvironmental_level,Accesbility_to_transportation,0.30033665895462036
rag,electric vehicle,At_the_mesoenvironmental_level,Accesbility_to_transportation,0.2603631019592285
rag,sustainable transportation methods,At_the_mesoenvironmental_level,Accesbility_to_transportation,0.5588149428367615
rag,commuting distance,At_the_mesoenvironmental_level,Accesbility_to_transportation,0.37632524967193604
rag,sustainable transportation,At_the_mesoenvironmental_level,Accesbility_to_transportation,0.5967826843261719
rag,public transportation,At_the_mesoenvironmental_level,Accesbility_to_transportation,0.6495968103408813
rag,air travel,Home_as_microenvironment,air_quality,0.46125948429107666
rag,high-emission activity,At_the_mesoenvironmental_level,Level_of_pollution,0.42557477951049805
rag,green commuting,Local_community_infrastructre,Public_green_spaces,0.5699524283409119
rag,carpooling,At_the_mesoenvironmental_level,Accesbility_to_transportation,0.3376947045326233
rag,ridesharing,At_the_mesoenvironmental_level,Accesbility_to_transportation,0.4025194048881531
rag,micromobility,ENDOH_root_children,At_the_microenvironmental_level,0.44149017333984375
rag,e-scooters,At_the_mesoenvironmental_level,Accesbility_to_transportation,0.30214130878448486
rag,e-bikes,At_the_mesoenvironmental_level,Accesbility_to_transportation,0.24401262402534485
rag,green transportation systems,Local_community_infrastructre,Public_green_spaces,0.5881987810134888
rag,carbon dioxide emissions,Exposure_to_pollutants_home,Carbon_monoxide_Exposure,0.5844552516937256
rag,vehicle emissions,At_the_mesoenvironmental_level,Level_of_pollution,0.5180841088294983
rag,combustion engine pollutants,Trans_boundary_pollution,Organic_pollutants,0.607376754283905
rag,renewable energy use in transport,At_the_mesoenvironmental_level,Accesbility_to_transportation,0.485293984413147
rag,electricity-powered vehicles,At_the_mesoenvironmental_level,Accesbility_to_transportation,0.31192296743392944
rag,biofuel-powered vehicles,ENDOH_root_children,At_the_microenvironmental_level,0.26905688643455505
rag,hydrogen-powered vehicles,Trans_boundary_pollution,acid_rain,0.2011561393737793
rag,traffic pollution,At_the_mesoenvironmental_level,Level_of_pollution,0.6582626104354858
rag,noise pollution,Exposure_to_pollutants_workplace,Industrial_noise_pollution,0.9081317782402039
rag,lifecycle environmental impact of vehicles,ENDOH_root_children,At_the_macroenvironmental_level,0.46173450350761414
rag,alternative fuel vehicles,At_the_mesoenvironmental_level,Accesbility_to_transportation,0.26844778656959534
rag,frequent flights,At_the_mesoenvironmental_level,Factors_affecting_mobility,0.31047219038009644
rag,high-emission activities,At_the_mesoenvironmental_level,Level_of_pollution,0.4463208019733429
non_rag,traffic-related air pollution,At_the_mesoenvironmental_level,Level_of_pollution,0.6153244376182556
non_rag,vehicle exhaust emissions,At_the_mesoenvironmental_level,Level_of_pollution,0.4507167339324951
non_rag,ultrafine particulate exposure,At_the_Individual_level,Exposure_to_pollutants_workplace,0.5213002562522888
non_rag,nitrogen dioxide concentration,At_the_mesoenvironmental_level,Level_of_pollution,0.3716568648815155
non_rag,black carbon deposition,Exposure_to_pollutants_home,Carbon_monoxide_Exposure,0.3555929958820343
non_rag,roadway proximity,At_the_mesoenvironmental_level,Factors_affecting_mobility,0.4404536485671997
non_rag,diesel soot exposure,Exposure_to_pollutants_home,Carbon_monoxide_Exposure,0.49286699295043945
non_rag,brake and tire wear particles,Exposure_to_pollutants_workplace,Construction_dust_hazrad,0.2608257234096527
non_rag,tunnel air quality,Home_as_microenvironment,air_quality,0.6081671118736267
non_rag,roadside dust resuspension,Exposure_to_pollutants_workplace,Construction_dust_hazrad,0.5822205543518066
non_rag,non-tailpipe metal emissions,Exposure_to_pollutants_workplace,Lead_pipes_workplace,0.41552913188934326
non_rag,ambient ozone formation,Trans_boundary_pollution,Ozone_Depeletion,0.6042141914367676
non_rag,urban heat from transport surfaces,Home_as_microenvironment,Thermal_comfort_in_home,0.4337688386440277
non_rag,noise pollution from road traffic,Exposure_to_pollutants_workplace,Industrial_noise_pollution,0.7842534780502319
non_rag,rail vibration exposure,Home_as_microenvironment,Exposure_to_synthetic_materials,0.27598822116851807
non_rag,aircraft noise contours,Exposure_to_pollutants_workplace,Industrial_noise_pollution,0.5205942988395691
non_rag,port-related air emissions,Home_as_microenvironment,air_quality,0.5211687088012695
non_rag,marine fuel sulfur content,Trans_boundary_pollution,Marine_pollution,0.6030257940292358
non_rag,idling emissions hotspots,Local_community_infrastructre,Community_noise_pollution,0.4611421823501587
non_rag,microenvironmental exposure in vehicles,At_the_Individual_level,Exposure_to_pollutants_home,0.5656690001487732
non_rag,public transport ventilation efficiency,Exposure_to_pollutants_home,Poor_ventilation_effects,0.6453279256820679
non_rag,subway particulate matter,Home_as_microenvironment,air_quality,0.425537645816803
non_rag,platform air quality,Home_as_microenvironment,air_quality,0.7556197643280029
non_rag,transport corridor green buffers,At_the_mesoenvironmental_level,Accessibility_to_green_space,0.553064227104187
non_rag,roadside vegetation filtration,At_the_global_level,Trans_boundary_pollution,0.3690691888332367
non_rag,active transport infrastructure air quality,Home_as_microenvironment,air_quality,0.6349285244941711
non_rag,cycling path proximity to traffic,At_the_mesoenvironmental_level,Accesbility_to_transportation,0.39786913990974426
non_rag,pedestrian exposure gradients,Local_community_infrastructre,Street_lighting_quality,0.3520275354385376
non_rag,intersection pollution hotspots,At_the_global_level,Trans_boundary_pollution,0.531970739364624
non_rag,commuting distance-related exposure,At_the_mesoenvironmental_level,Accesbility_to_transportation,0.39469099044799805
non_rag,transport-related ultrafine particle infiltration,At_the_global_level,Trans_boundary_pollution,0.38756051659584045
non_rag,street canyon dispersion,Local_community_infrastructre,Street_lighting_quality,0.32995909452438354
non_rag,transit stop air pollution,policy_governance_effect,regulations_on_air_Quality,0.5503865480422974
non_rag,transport-related secondary aerosol formation,Home_as_microenvironment,air_quality,0.4092644155025482
non_rag,highway barrier effects on dispersion,At_the_global_level,Trans_boundary_pollution,0.3542044460773468
non_rag,electric vehicle charging emissions,At_the_mesoenvironmental_level,Level_of_pollution,0.3230828046798706
